league_id,league_name,country,logo,season_start,season_end
516,Super Cup,Algeria,https://media.api-sports.io/football/leagues/516.png,,
499,Malaysia Cup,Malaysia,https://media.api-sports.io/football/leagues/499.png,,
598,Première Division,Mali,https://media.api-sports.io/football/leagues/598.png,,
325,Santosh Trophy,India,https://media.api-sports.io/football/leagues/325.png,,
1164,CAF Women's Champions League,World,https://media.api-sports.io/football/leagues/1164.png,,
1165,Copa Fares Lopes,Brazil,https://media.api-sports.io/football/leagues/1165.png,,
966,Cup,Ghana,https://media.api-sports.io/football/leagues/966.png,,
821,FA Trophy,Malta,https://media.api-sports.io/football/leagues/821.png,,
896,Super Cup,United-Arab-Emirates,https://media.api-sports.io/football/leagues/896.png,,
763,Mauritian League,Mauritius,https://media.api-sports.io/football/leagues/763.png,,
1068,FA Youth Cup,England,https://media.api-sports.io/football/leagues/1068.png,,
846,Somali Premier League,Somalia,https://media.api-sports.io/football/leagues/846.png,,
656,Super Cup,Bulgaria,https://media.api-sports.io/football/leagues/656.png,,
1055,Ettan - Relegation Round,Sweden,https://media.api-sports.io/football/leagues/1055.png,,
1121,Second League A - Promotion Play-offs,Russia,https://media.api-sports.io/football/leagues/1121.png,,
1056,National League - Championship - Final,New-Zealand,https://media.api-sports.io/football/leagues/1056.png,,
1166,Super Cup,Cameroon,https://media.api-sports.io/football/leagues/1166.png,,
546,FAI President's Cup,Ireland,https://media.api-sports.io/football/leagues/546.png,,
811,Federation Cup,Bangladesh,https://media.api-sports.io/football/leagues/811.png,,
507,Cup,South-Africa,https://media.api-sports.io/football/leagues/507.png,,
655,Copa Constitució,Andorra,https://media.api-sports.io/football/leagues/655.png,,
845,GFA League,Gambia,https://media.api-sports.io/football/leagues/845.png,,
895,League Cup,Egypt,https://media.api-sports.io/football/leagues/895.png,,
665,Cup,Kosovo,https://media.api-sports.io/football/leagues/665.png,,
708,Super Cup,Albania,https://media.api-sports.io/football/leagues/708.png,,
905,Super Cup,Iran,https://media.api-sports.io/football/leagues/905.png,,
1167,Recopa,Costa-Rica,https://media.api-sports.io/football/leagues/1167.png,,
1084,Championnat National,Togo,https://media.api-sports.io/football/leagues/1084.png,,
961,Supercopa,Paraguay,https://media.api-sports.io/football/leagues/961.png,,
584,Premier League,Libya,https://media.api-sports.io/football/leagues/584.png,,
378,Ligue 1,Guinea,https://media.api-sports.io/football/leagues/378.png,,
714,Cup,Egypt,https://media.api-sports.io/football/leagues/714.png,,
32,World Cup - Qualification Europe,World,https://media.api-sports.io/football/leagues/32.png,,
514,Coupe Nationale,Algeria,https://media.api-sports.io/football/leagues/514.png,,
926,Copa America Femenina,World,https://media.api-sports.io/football/leagues/926.png,,
1170,MFL Cup,Malaysia,https://media.api-sports.io/football/leagues/1170.png,,
944,Super Cup,Oman,https://media.api-sports.io/football/leagues/944.png,,
959,Cup,Singapore,https://media.api-sports.io/football/leagues/959.png,,
853,Supercopa de Ecuador,Ecuador,https://media.api-sports.io/football/leagues/853.png,,
838,Super Cup,Jordan,https://media.api-sports.io/football/leagues/838.png,,
719,Super Cup,Kuwait,https://media.api-sports.io/football/leagues/719.png,,
568,Eerste Divisie,Suriname,https://media.api-sports.io/football/leagues/568.png,,
511,Cup,Tunisia,https://media.api-sports.io/football/leagues/511.png,,
1049,King's Cup,Bahrain,https://media.api-sports.io/football/leagues/1049.png,,
422,Premier League,Barbados,https://media.api-sports.io/football/leagues/422.png,,
654,Super Cup,Armenia,https://media.api-sports.io/football/leagues/654.png,,
1171,Coppa Italia Women,Italy,https://media.api-sports.io/football/leagues/1171.png,,
844,Ligue 1,Congo,https://media.api-sports.io/football/leagues/844.png,,
822,Cup,Morocco,https://media.api-sports.io/football/leagues/822.png,,
1173,Challenge Cup,Malta,https://media.api-sports.io/football/leagues/1173.png,,
1174,Hun Sen Cup,Cambodia,https://media.api-sports.io/football/leagues/1174.png,,
1064,Second League A - Spring Season Silver,Russia,https://media.api-sports.io/football/leagues/1064.png,,
1061,Second League A - Spring Season Gold,Russia,https://media.api-sports.io/football/leagues/1061.png,,
882,Olympics Women - Qualification Asia,World,https://media.api-sports.io/football/leagues/882.png,,
1001,CONCACAF Women U20,World,https://media.api-sports.io/football/leagues/1001.png,,
952,AFC U23 Asian Cup - Qualification,World,https://media.api-sports.io/football/leagues/952.png,,
886,UEFA U17 Championship - Qualification,World,https://media.api-sports.io/football/leagues/886.png,,
893,UEFA U19 Championship - Qualification,World,https://media.api-sports.io/football/leagues/893.png,,
504,King's Cup,Saudi-Arabia,https://media.api-sports.io/football/leagues/504.png,,
565,Liga Primera U20,Nicaragua,https://media.api-sports.io/football/leagues/565.png,,
764,Premier League,Mongolia,https://media.api-sports.io/football/leagues/764.png,,
831,Super Cup,Vietnam,https://media.api-sports.io/football/leagues/831.png,,
411,Elite One,Cameroon,https://media.api-sports.io/football/leagues/411.png,,
340,V.League 1,Vietnam,https://media.api-sports.io/football/leagues/340.png,,
637,V.League 2,Vietnam,https://media.api-sports.io/football/leagues/637.png,,
341,Cup,Vietnam,https://media.api-sports.io/football/leagues/341.png,,
399,NPFL,Nigeria,https://media.api-sports.io/football/leagues/399.png,,
912,CONCACAF Women U17,World,https://media.api-sports.io/football/leagues/912.png,,
813,Elite Two,Cameroon,https://media.api-sports.io/football/leagues/813.png,,
544,FA Cup,Hong-Kong,https://media.api-sports.io/football/leagues/544.png,,
1046,CONCACAF Gold Cup - Qualification - Women,World,https://media.api-sports.io/football/leagues/1046.png,,
1047,Olympics Women - Qualification CAF,World,https://media.api-sports.io/football/leagues/1047.png,,
612,Copa do Nordeste,Brazil,https://media.api-sports.io/football/leagues/612.png,,
609,Cearense - 1,Brazil,https://media.api-sports.io/football/leagues/609.png,,
489,USL League One,USA,https://media.api-sports.io/football/leagues/489.png,,
591,Pro League,Trinidad-And-Tobago,https://media.api-sports.io/football/leagues/591.png,,
621,Piauiense,Brazil,https://media.api-sports.io/football/leagues/621.png,,
814,Reykjavik Cup,Iceland,https://media.api-sports.io/football/leagues/814.png,,
606,Paranaense - 1,Brazil,https://media.api-sports.io/football/leagues/606.png,,
539,Super Cup,Egypt,https://media.api-sports.io/football/leagues/539.png,,
194,South Australia NPL,Australia,https://media.api-sports.io/football/leagues/194.png,,
834,South Australia State League 1,Australia,https://media.api-sports.io/football/leagues/834.png,,
532,AFC U23 Asian Cup,World,https://media.api-sports.io/football/leagues/532.png,,
624,Carioca - 1,Brazil,https://media.api-sports.io/football/leagues/624.png,,
628,Goiano - 1,Brazil,https://media.api-sports.io/football/leagues/628.png,,
195,Victoria NPL,Australia,https://media.api-sports.io/football/leagues/195.png,,
608,Maranhense,Brazil,https://media.api-sports.io/football/leagues/608.png,,
602,Baiano - 1,Brazil,https://media.api-sports.io/football/leagues/602.png,,
477,Gaúcho - 1,Brazil,https://media.api-sports.io/football/leagues/477.png,,
4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,
541,CONMEBOL Recopa,World,https://media.api-sports.io/football/leagues/541.png,,
604,Catarinense - 1,Brazil,https://media.api-sports.io/football/leagues/604.png,,
610,Brasiliense,Brazil,https://media.api-sports.io/football/leagues/610.png,,
168,League Cup,Iceland,https://media.api-sports.io/football/leagues/168.png,,
626,Sergipano,Brazil,https://media.api-sports.io/football/leagues/626.png,,
476,Paulista - A2,Brazil,https://media.api-sports.io/football/leagues/476.png,,
611,Capixaba,Brazil,https://media.api-sports.io/football/leagues/611.png,,
252,Division Profesional - Clausura,Paraguay,https://media.api-sports.io/football/leagues/252.png,,
250,Division Profesional - Apertura,Paraguay,https://media.api-sports.io/football/leagues/250.png,,
603,Paraibano,Brazil,https://media.api-sports.io/football/leagues/603.png,,
632,Supercopa do Brasil,Brazil,https://media.api-sports.io/football/leagues/632.png,,
620,Cearense - 2,Brazil,https://media.api-sports.io/football/leagues/620.png,,
9,Copa America,World,https://media.api-sports.io/football/leagues/9.png,,
77,Alagoano,Brazil,https://media.api-sports.io/football/leagues/77.png,,
475,Paulista - A1,Brazil,https://media.api-sports.io/football/leagues/475.png,,
836,Victoria NPL 2,Australia,https://media.api-sports.io/football/leagues/836.png,,
630,Matogrossense,Brazil,https://media.api-sports.io/football/leagues/630.png,,
548,Super Cup,Japan,https://media.api-sports.io/football/leagues/548.png,,
616,Potiguar,Brazil,https://media.api-sports.io/football/leagues/616.png,,
900,Tipsport Malta Cup,World,https://media.api-sports.io/football/leagues/900.png,,
522,Amazonense,Brazil,https://media.api-sports.io/football/leagues/522.png,,
631,Tocantinense,Brazil,https://media.api-sports.io/football/leagues/631.png,,
623,Sul-Matogrossense,Brazil,https://media.api-sports.io/football/leagues/623.png,,
622,Pernambucano - 1,Brazil,https://media.api-sports.io/football/leagues/622.png,,
629,Mineiro - 1,Brazil,https://media.api-sports.io/football/leagues/629.png,,
901,Ykköscup,Finland,https://media.api-sports.io/football/leagues/901.png,,
618,São Paulo Youth Cup,Brazil,https://media.api-sports.io/football/leagues/618.png,,
605,Paulista - A3,Brazil,https://media.api-sports.io/football/leagues/605.png,,
481,Northern NSW NPL,Australia,https://media.api-sports.io/football/leagues/481.png,,
521,Amapaense,Brazil,https://media.api-sports.io/football/leagues/521.png,,
16,CONCACAF Champions League,World,https://media.api-sports.io/football/leagues/16.png,,
192,New South Wales NPL,Australia,https://media.api-sports.io/football/leagues/192.png,,
835,New South Wales NPL 2,Australia,https://media.api-sports.io/football/leagues/835.png,,
517,Trofeo de Campeones de la Superliga,Argentina,https://media.api-sports.io/football/leagues/517.png,,
13,CONMEBOL Libertadores,World,https://media.api-sports.io/football/leagues/13.png,,
358,First Division,Ireland,https://media.api-sports.io/football/leagues/358.png,,
255,USL Championship,USA,https://media.api-sports.io/football/leagues/255.png,,
11,CONMEBOL Sudamericana,World,https://media.api-sports.io/football/leagues/11.png,,
398,Premier League,Bangladesh,https://media.api-sports.io/football/leagues/398.png,,
253,Major League Soccer,USA,https://media.api-sports.io/football/leagues/253.png,,
545,AIFF Super Cup,India,https://media.api-sports.io/football/leagues/545.png,,
130,Copa Argentina,Argentina,https://media.api-sports.io/football/leagues/130.png,,
615,Rondoniense,Brazil,https://media.api-sports.io/football/leagues/615.png,,
725,Toppserien,Norway,https://media.api-sports.io/football/leagues/725.png,,
104,1. Division,Norway,https://media.api-sports.io/football/leagues/104.png,,
639,Super Cup,Iceland,https://media.api-sports.io/football/leagues/639.png,,
164,Úrvalsdeild,Iceland,https://media.api-sports.io/football/leagues/164.png,,
671,Úrvalsdeild Women,Iceland,https://media.api-sports.io/football/leagues/671.png,,
915,1. Division Women,Norway,https://media.api-sports.io/football/leagues/915.png,,
736,Elitettan,Sweden,https://media.api-sports.io/football/leagues/736.png,,
165,1. Deild,Iceland,https://media.api-sports.io/football/leagues/165.png,,
166,2. Deild,Iceland,https://media.api-sports.io/football/leagues/166.png,,
899,League Cup,Finland,https://media.api-sports.io/football/leagues/899.png,,
239,Primera A,Colombia,https://media.api-sports.io/football/leagues/239.png,,
240,Primera B,Colombia,https://media.api-sports.io/football/leagues/240.png,,
98,J1 League,Japan,https://media.api-sports.io/football/leagues/98.png,,
99,J2 League,Japan,https://media.api-sports.io/football/leagues/99.png,,
100,J3 League,Japan,https://media.api-sports.io/football/leagues/100.png,,
189,Capital Territory NPL,Australia,https://media.api-sports.io/football/leagues/189.png,,
779,3. Division - Girone 6,Norway,https://media.api-sports.io/football/leagues/779.png,,
778,3. Division - Girone 5,Norway,https://media.api-sports.io/football/leagues/778.png,,
777,3. Division - Girone 4,Norway,https://media.api-sports.io/football/leagues/777.png,,
776,3. Division - Girone 3,Norway,https://media.api-sports.io/football/leagues/776.png,,
775,3. Division - Girone 2,Norway,https://media.api-sports.io/football/leagues/775.png,,
774,3. Division - Girone 1,Norway,https://media.api-sports.io/football/leagues/774.png,,
627,Paraense,Brazil,https://media.api-sports.io/football/leagues/627.png,,
666,Friendlies Women,World,https://media.api-sports.io/football/leagues/666.png,,
10,Friendlies,World,https://media.api-sports.io/football/leagues/10.png,,
1051,HKPL Cup,Hong-Kong,https://media.api-sports.io/football/leagues/1051.png,,
129,Primera Nacional,Argentina,https://media.api-sports.io/football/leagues/129.png,,
131,Primera B Metropolitana,Argentina,https://media.api-sports.io/football/leagues/131.png,,
132,Primera C,Argentina,https://media.api-sports.io/football/leagues/132.png,,
520,Acreano,Brazil,https://media.api-sports.io/football/leagues/520.png,,
667,Friendlies Clubs,World,https://media.api-sports.io/football/leagues/667.png,,
972,Super Cup,China,https://media.api-sports.io/football/leagues/972.png,,
720,Emir Cup,Kuwait,https://media.api-sports.io/football/leagues/720.png,,
281,Primera División,Peru,https://media.api-sports.io/football/leagues/281.png,,
843,Copa Verde,Brazil,https://media.api-sports.io/football/leagues/843.png,,
299,Primera División,Venezuela,https://media.api-sports.io/football/leagues/299.png,,
1032,Copa de la Liga Profesional,Argentina,https://media.api-sports.io/football/leagues/1032.png,,
128,Liga Profesional Argentina,Argentina,https://media.api-sports.io/football/leagues/128.png,,
713,Superliga,Colombia,https://media.api-sports.io/football/leagues/713.png,,
717,I-League - 2nd Division,India,https://media.api-sports.io/football/leagues/717.png,,
823,Nasjonal U19 Champions League,Norway,https://media.api-sports.io/football/leagues/823.png,,
837,Rock Cup,Gibraltar,https://media.api-sports.io/football/leagues/837.png,,
1057,CONCACAF Gold Cup - Women,World,https://media.api-sports.io/football/leagues/1057.png,,
497,Japan Football League,Japan,https://media.api-sports.io/football/leagues/497.png,,
304,Liga Panameña de Fútbol,Panama,https://media.api-sports.io/football/leagues/304.png,,
1059,Recopa Catarinense,Brazil,https://media.api-sports.io/football/leagues/1059.png,,
641,NWSL Women - Challenge Cup,USA,https://media.api-sports.io/football/leagues/641.png,,
833,Queensland Premier League,Australia,https://media.api-sports.io/football/leagues/833.png,,
903,The Atlantic Cup,World,https://media.api-sports.io/football/leagues/903.png,,
842,Super Copa,Uruguay,https://media.api-sports.io/football/leagues/842.png,,
27,OFC Champions League,World,https://media.api-sports.io/football/leagues/27.png,,
265,Primera División,Chile,https://media.api-sports.io/football/leagues/265.png,,
482,Queensland NPL,Australia,https://media.api-sports.io/football/leagues/482.png,,
839,Super Cup,Lithuania,https://media.api-sports.io/football/leagues/839.png,,
191,Brisbane Premier League,Australia,https://media.api-sports.io/football/leagues/191.png,,
648,Tasmania NPL,Australia,https://media.api-sports.io/football/leagues/648.png,,
904,SheBelieves Cup,World,https://media.api-sports.io/football/leagues/904.png,,
479,Canadian Premier League,Canada,https://media.api-sports.io/football/leagues/479.png,,
1060,CONMEBOL - Pre-Olympic Tournament,World,https://media.api-sports.io/football/leagues/1060.png,,
344,Primera División,Bolivia,https://media.api-sports.io/football/leagues/344.png,,
293,K League 2,South-Korea,https://media.api-sports.io/football/leagues/293.png,,
292,K League 1,South-Korea,https://media.api-sports.io/football/leagues/292.png,,
327,Erovnuli Liga,Georgia,https://media.api-sports.io/football/leagues/327.png,,
329,Meistriliiga,Estonia,https://media.api-sports.io/football/leagues/329.png,,
328,Esiliiga A,Estonia,https://media.api-sports.io/football/leagues/328.png,,
101,J-League Cup,Japan,https://media.api-sports.io/football/leagues/101.png,,
326,Erovnuli Liga 2,Georgia,https://media.api-sports.io/football/leagues/326.png,,
114,Superettan,Sweden,https://media.api-sports.io/football/leagues/114.png,,
113,Allsvenskan,Sweden,https://media.api-sports.io/football/leagues/113.png,,
103,Eliteserien,Norway,https://media.api-sports.io/football/leagues/103.png,,
244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,,
549,Damallsvenskan,Sweden,https://media.api-sports.io/football/leagues/549.png,,
819,Super Cup,Kosovo,https://media.api-sports.io/football/leagues/819.png,,
597,Division 2 - Östra Götaland,Sweden,https://media.api-sports.io/football/leagues/597.png,,
593,Division 2 - Norra Svealand,Sweden,https://media.api-sports.io/football/leagues/593.png,,
596,Division 2 - Västra Götaland,Sweden,https://media.api-sports.io/football/leagues/596.png,,
594,Division 2 - Norrland,Sweden,https://media.api-sports.io/football/leagues/594.png,,
592,Division 2 - Norra Götaland,Sweden,https://media.api-sports.io/football/leagues/592.png,,
595,Division 2 - Södra Svealand,Sweden,https://media.api-sports.io/football/leagues/595.png,,
357,Premier Division,Ireland,https://media.api-sports.io/football/leagues/357.png,,
242,Liga Pro,Ecuador,https://media.api-sports.io/football/leagues/242.png,,
906,Reserve League,Argentina,https://media.api-sports.io/football/leagues/906.png,,
712,Liga Femenina,Colombia,https://media.api-sports.io/football/leagues/712.png,,
367,Meistaradeildin,Faroe-Islands,https://media.api-sports.io/football/leagues/367.png,,
640,Kansallinen Liiga,Finland,https://media.api-sports.io/football/leagues/640.png,,
527,Super Cup,Chile,https://media.api-sports.io/football/leagues/527.png,,
254,NWSL Women,USA,https://media.api-sports.io/football/leagues/254.png,,
266,Primera B,Chile,https://media.api-sports.io/football/leagues/266.png,,
245,Ykkönen,Finland,https://media.api-sports.io/football/leagues/245.png,,
1062,Paulista - A4,Brazil,https://media.api-sports.io/football/leagues/1062.png,,
376,National Football League,Fiji,https://media.api-sports.io/football/leagues/376.png,,
167,Cup,Iceland,https://media.api-sports.io/football/leagues/167.png,,
73,Copa Do Brasil,Brazil,https://media.api-sports.io/football/leagues/73.png,,
1063,Copa Alagoas,Brazil,https://media.api-sports.io/football/leagues/1063.png,,
907,Primera Division,Cuba,https://media.api-sports.io/football/leagues/907.png,,
241,Copa Colombia,Colombia,https://media.api-sports.io/football/leagues/241.png,,
238,Youth Championship,Russia,https://media.api-sports.io/football/leagues/238.png,,
759,Liga Mayor,Dominican-Republic,https://media.api-sports.io/football/leagues/759.png,,
806,OFC Nations Cup,World,https://media.api-sports.io/football/leagues/806.png,,
812,Super Cup,Belarus,https://media.api-sports.io/football/leagues/812.png,,
268,Primera División - Apertura,Uruguay,https://media.api-sports.io/football/leagues/268.png,,
246,Suomen Cup,Finland,https://media.api-sports.io/football/leagues/246.png,,
711,Segunda División,Chile,https://media.api-sports.io/football/leagues/711.png,,
910,Youth Viareggio Cup,World,https://media.api-sports.io/football/leagues/910.png,,
5,UEFA Nations League,World,https://media.api-sports.io/football/leagues/5.png,,
169,Super League,China,https://media.api-sports.io/football/leagues/169.png,,
366,1. Deild,Faroe-Islands,https://media.api-sports.io/football/leagues/366.png,,
969,Primeira Divisão,Macao,https://media.api-sports.io/football/leagues/969.png,,
849,Baltic Cup,World,https://media.api-sports.io/football/leagues/849.png,,
909,MLS Next Pro,USA,https://media.api-sports.io/football/leagues/909.png,,
818,Super Cup,Kazakhstan,https://media.api-sports.io/football/leagues/818.png,,
401,Premier Soccer League,Zimbabwe,https://media.api-sports.io/football/leagues/401.png,,
540,CONMEBOL Libertadores U20,World,https://media.api-sports.io/football/leagues/540.png,,
249,Kakkonen - Lohko C,Finland,https://media.api-sports.io/football/leagues/249.png,,
247,Kakkonen - Lohko A,Finland,https://media.api-sports.io/football/leagues/247.png,,
248,Kakkonen - Lohko B,Finland,https://media.api-sports.io/football/leagues/248.png,,
389,Premier League,Kazakhstan,https://media.api-sports.io/football/leagues/389.png,,
1066,CONCACAF U20 - Qualification,World,https://media.api-sports.io/football/leagues/1066.png,,
294,FA Cup,South-Korea,https://media.api-sports.io/football/leagues/294.png,,
1067,Torneo Promocional Amateur,Argentina,https://media.api-sports.io/football/leagues/1067.png,,
256,USL League Two,USA,https://media.api-sports.io/football/leagues/256.png,,
171,FA Cup,China,https://media.api-sports.io/football/leagues/171.png,,
259,Canadian Championship,Canada,https://media.api-sports.io/football/leagues/259.png,,
562,Reserve League,Belarus,https://media.api-sports.io/football/leagues/562.png,,
251,Division Intermedia,Paraguay,https://media.api-sports.io/football/leagues/251.png,,
660,WK-League,South-Korea,https://media.api-sports.io/football/leagues/660.png,,
369,Super League,Uzbekistan,https://media.api-sports.io/football/leagues/369.png,,
810,Super Copa,Argentina,https://media.api-sports.io/football/leagues/810.png,,
361,1 Lyga,Lithuania,https://media.api-sports.io/football/leagues/361.png,,
365,Virsliga,Latvia,https://media.api-sports.io/football/leagues/365.png,,
116,Premier League,Belarus,https://media.api-sports.io/football/leagues/116.png,,
74,Brasileiro Women,Brazil,https://media.api-sports.io/football/leagues/74.png,,
607,Roraimense,Brazil,https://media.api-sports.io/football/leagues/607.png,,
362,A Lyga,Lithuania,https://media.api-sports.io/football/leagues/362.png,,
295,K3 League,South-Korea,https://media.api-sports.io/football/leagues/295.png,,
196,Western Australia NPL,Australia,https://media.api-sports.io/football/leagues/196.png,,
1069,Goiano U20,Brazil,https://media.api-sports.io/football/leagues/1069.png,,
636,Ýokary Liga,Turkmenistan,https://media.api-sports.io/football/leagues/636.png,,
71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,,
1070,AFC U20 Asian Cup - Women,World,https://media.api-sports.io/football/leagues/1070.png,,
170,League One,China,https://media.api-sports.io/football/leagues/170.png,,
243,Liga Pro Serie B,Ecuador,https://media.api-sports.io/football/leagues/243.png,,
957,National League - Southern,New-Zealand,https://media.api-sports.io/football/leagues/957.png,,
954,National League - Central,New-Zealand,https://media.api-sports.io/football/leagues/954.png,,
956,National League - Northern,New-Zealand,https://media.api-sports.io/football/leagues/956.png,,
826,Super Cup,Saudi-Arabia,https://media.api-sports.io/football/leagues/826.png,,
649,Supreme Division Women,Russia,https://media.api-sports.io/football/leagues/649.png,,
257,US Open Cup,USA,https://media.api-sports.io/football/leagues/257.png,,
523,NISA,USA,https://media.api-sports.io/football/leagues/523.png,,
1071,Paranaense U20,Brazil,https://media.api-sports.io/football/leagues/1071.png,,
866,MLS All-Star,USA,https://media.api-sports.io/football/leagues/866.png,,
269,Segunda División,Uruguay,https://media.api-sports.io/football/leagues/269.png,,
619,Mineiro - 2,Brazil,https://media.api-sports.io/football/leagues/619.png,,
936,Catarinense - 2,Brazil,https://media.api-sports.io/football/leagues/936.png,,
571,Vysshaya Liga,Tajikistan,https://media.api-sports.io/football/leagues/571.png,,
72,Serie B,Brazil,https://media.api-sports.io/football/leagues/72.png,,
498,Cup,Kazakhstan,https://media.api-sports.io/football/leagues/498.png,,
379,Ligue Haïtienne,Haiti,https://media.api-sports.io/football/leagues/379.png,,
75,Serie C,Brazil,https://media.api-sports.io/football/leagues/75.png,,
134,Torneo Federal A,Argentina,https://media.api-sports.io/football/leagues/134.png,,
300,Segunda División,Venezuela,https://media.api-sports.io/football/leagues/300.png,,
1013,All-Island Cup - Women,World,https://media.api-sports.io/football/leagues/1013.png,,
851,Carioca A2,Brazil,https://media.api-sports.io/football/leagues/851.png,,
364,1. Liga,Latvia,https://media.api-sports.io/football/leagues/364.png,,
193,Northern Territory Premier League,Australia,https://media.api-sports.io/football/leagues/193.png,,
117,1. Division,Belarus,https://media.api-sports.io/football/leagues/117.png,,
1073,Baiano U20,Brazil,https://media.api-sports.io/football/leagues/1073.png,,
76,Serie D,Brazil,https://media.api-sports.io/football/leagues/76.png,,
772,Leagues Cup,World,https://media.api-sports.io/football/leagues/772.png,,
929,League Two,China,https://media.api-sports.io/football/leagues/929.png,,
478,Gaúcho - 2,Brazil,https://media.api-sports.io/football/leagues/478.png,,
1030,Goiano - 2,Brazil,https://media.api-sports.io/football/leagues/1030.png,,
614,Paranaense - 2,Brazil,https://media.api-sports.io/football/leagues/614.png,,
1075,Pro League A,Uzbekistan,https://media.api-sports.io/football/leagues/1075.png,,
282,Segunda División,Peru,https://media.api-sports.io/football/leagues/282.png,,
480,Olympics Men,World,https://media.api-sports.io/football/leagues/480.png,,
524,Olympics Women,World,https://media.api-sports.io/football/leagues/524.png,,
651,Second League - Group 1,Russia,https://media.api-sports.io/football/leagues/651.png,,
652,Second League - Group 2,Russia,https://media.api-sports.io/football/leagues/652.png,,
650,Second League - Group 3,Russia,https://media.api-sports.io/football/leagues/650.png,,
653,Second League - Group 4,Russia,https://media.api-sports.io/football/leagues/653.png,,
1076,Catarinense U20,Brazil,https://media.api-sports.io/football/leagues/1076.png,,
1077,WAFF Championship U23,World,https://media.api-sports.io/football/leagues/1077.png,,
1081,CONMEBOL - U17 Femenino,World,https://media.api-sports.io/football/leagues/1081.png,,
569,Premier League,Kyrgyzstan,https://media.api-sports.io/football/leagues/569.png,,
765,PFL,Philippines,https://media.api-sports.io/football/leagues/765.png,,
1082,Copa Rio U20,Brazil,https://media.api-sports.io/football/leagues/1082.png,,
589,Taiwan Football Premier League,Chinese-Taipei,https://media.api-sports.io/football/leagues/589.png,,
740,CBF Brasileiro U20,Brazil,https://media.api-sports.io/football/leagues/740.png,,
802,Cup,Uzbekistan,https://media.api-sports.io/football/leagues/802.png,,
563,Ettan - Norra,Sweden,https://media.api-sports.io/football/leagues/563.png,,
564,Ettan - Södra,Sweden,https://media.api-sports.io/football/leagues/564.png,,
473,2. Division - Group 1,Norway,https://media.api-sports.io/football/leagues/473.png,,
474,2. Division - Group 2,Norway,https://media.api-sports.io/football/leagues/474.png,,
388,1. Division,Kazakhstan,https://media.api-sports.io/football/leagues/388.png,,
105,NM Cupen,Norway,https://media.api-sports.io/football/leagues/105.png,,
923,League 1 Ontario,Canada,https://media.api-sports.io/football/leagues/923.png,,
391,Super League,Malawi,https://media.api-sports.io/football/leagues/391.png,,
260,Pacific Coast Soccer League,Canada,https://media.api-sports.io/football/leagues/260.png,,
491,Løgmanssteypid,Faroe-Islands,https://media.api-sports.io/football/leagues/491.png,,
890,U20 Elite League,World,https://media.api-sports.io/football/leagues/890.png,,
921,UEFA U17 Championship,World,https://media.api-sports.io/football/leagues/921.png,,
118,2. Division,Belarus,https://media.api-sports.io/football/leagues/118.png,,
278,Super League,Malaysia,https://media.api-sports.io/football/leagues/278.png,,
661,Cup,Lithuania,https://media.api-sports.io/football/leagues/661.png,,
1085,CONMEBOL U20 Femenino,World,https://media.api-sports.io/football/leagues/1085.png,,
1086,Paulista - U20,Brazil,https://media.api-sports.io/football/leagues/1086.png,,
1087,Ykkösliiga,Finland,https://media.api-sports.io/football/leagues/1087.png,,
1088,Pernambucano - U20,Brazil,https://media.api-sports.io/football/leagues/1088.png,,
1089,UAE-Qatar - Super Shield,World,https://media.api-sports.io/football/leagues/1089.png,,
1090,NNSW League 1,Australia,https://media.api-sports.io/football/leagues/1090.png,,
1091,Tasmania Northern Championship,Australia,https://media.api-sports.io/football/leagues/1091.png,,
1092,Capital Territory NPL 2,Australia,https://media.api-sports.io/football/leagues/1092.png,,
1093,Tasmania Southern Championship,Australia,https://media.api-sports.io/football/leagues/1093.png,,
1094,Western Australia State League 1,Australia,https://media.api-sports.io/football/leagues/1094.png,,
368,Premier League,Singapore,https://media.api-sports.io/football/leagues/368.png,,
359,FAI Cup,Ireland,https://media.api-sports.io/football/leagues/359.png,,
914,Tournoi Maurice Revello,World,https://media.api-sports.io/football/leagues/914.png,,
493,UEFA U19 Championship,World,https://media.api-sports.io/football/leagues/493.png,,
658,Cup,Latvia,https://media.api-sports.io/football/leagues/658.png,,
267,Copa Chile,Chile,https://media.api-sports.io/football/leagues/267.png,,
1080,Premier Division,Grenada,https://media.api-sports.io/football/leagues/1080.png,,
824,Emir Cup,Qatar,https://media.api-sports.io/football/leagues/824.png,,
1095,USL League One Cup,USA,https://media.api-sports.io/football/leagues/1095.png,,
1096,Matogrossense 2,Brazil,https://media.api-sports.io/football/leagues/1096.png,,
1097,Copa Espírito Santo,Brazil,https://media.api-sports.io/football/leagues/1097.png,,
1098,Paulista Série B,Brazil,https://media.api-sports.io/football/leagues/1098.png,,
613,Baiano - 2,Brazil,https://media.api-sports.io/football/leagues/613.png,,
840,Taça Revelação U23,Portugal,https://media.api-sports.io/football/leagues/840.png,,
672,David Kipiani Cup,Georgia,https://media.api-sports.io/football/leagues/672.png,,
918,UEFA U19 Championship - Women,World,https://media.api-sports.io/football/leagues/918.png,,
1031,Premier League,Bhutan,https://media.api-sports.io/football/leagues/1031.png,,
